location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Mandir Marg,Delhi,IN,2017-11-14T06:00:00.000Z,2017-11-14T11:30:00+05:30,so2,1.7,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T06:00:00.000Z,2017-11-14T11:30:00+05:30,co,2000,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T06:00:00.000Z,2017-11-14T11:30:00+05:30,pm25,284,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T06:00:00.000Z,2017-11-14T11:30:00+05:30,no2,99.33,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T06:00:00.000Z,2017-11-14T11:30:00+05:30,pm10,434,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T05:30:00.000Z,2017-11-14T11:00:00+05:30,no2,100.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T05:30:00.000Z,2017-11-14T11:00:00+05:30,so2,1.43,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T05:30:00.000Z,2017-11-14T11:00:00+05:30,co,2170,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T05:15:00.000Z,2017-11-14T10:45:00+05:30,no2,99.6,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T05:15:00.000Z,2017-11-14T10:45:00+05:30,co,2200,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T05:15:00.000Z,2017-11-14T10:45:00+05:30,pm10,531,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T05:15:00.000Z,2017-11-14T10:45:00+05:30,so2,1.1,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T05:15:00.000Z,2017-11-14T10:45:00+05:30,pm25,322,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T04:45:00.000Z,2017-11-14T10:15:00+05:30,no2,101.5,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T04:45:00.000Z,2017-11-14T10:15:00+05:30,co,2400,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T04:45:00.000Z,2017-11-14T10:15:00+05:30,so2,2.3,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T04:45:00.000Z,2017-11-14T10:15:00+05:30,pm25,322,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T04:45:00.000Z,2017-11-14T10:15:00+05:30,pm10,531,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:45:00.000Z,2017-11-14T09:15:00+05:30,no2,91.07,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:45:00.000Z,2017-11-14T09:15:00+05:30,so2,2.87,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:45:00.000Z,2017-11-14T09:15:00+05:30,co,2300,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:45:00.000Z,2017-11-14T09:15:00+05:30,pm25,357,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:45:00.000Z,2017-11-14T09:15:00+05:30,pm10,454,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:15:00.000Z,2017-11-14T08:45:00+05:30,no2,85.23,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:15:00.000Z,2017-11-14T08:45:00+05:30,pm10,431,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:15:00.000Z,2017-11-14T08:45:00+05:30,so2,5.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:15:00.000Z,2017-11-14T08:45:00+05:30,pm25,333,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:15:00.000Z,2017-11-14T08:45:00+05:30,co,2400,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:00:00.000Z,2017-11-14T08:30:00+05:30,no2,83.87,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:00:00.000Z,2017-11-14T08:30:00+05:30,so2,8.67,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T03:00:00.000Z,2017-11-14T08:30:00+05:30,co,2400,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:30:00.000Z,2017-11-14T08:00:00+05:30,no2,77.03,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:30:00.000Z,2017-11-14T08:00:00+05:30,so2,10.6,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:30:00.000Z,2017-11-14T08:00:00+05:30,co,2100,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:15:00.000Z,2017-11-14T07:45:00+05:30,no2,72.3,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:15:00.000Z,2017-11-14T07:45:00+05:30,pm10,388,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:15:00.000Z,2017-11-14T07:45:00+05:30,so2,10,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:15:00.000Z,2017-11-14T07:45:00+05:30,pm25,319,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:15:00.000Z,2017-11-14T07:45:00+05:30,co,1930,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:00:00.000Z,2017-11-14T07:30:00+05:30,no2,72.87,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:00:00.000Z,2017-11-14T07:30:00+05:30,so2,10,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T02:00:00.000Z,2017-11-14T07:30:00+05:30,co,1700,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:45:00.000Z,2017-11-14T07:15:00+05:30,no2,72,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:45:00.000Z,2017-11-14T07:15:00+05:30,co,2100,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:45:00.000Z,2017-11-14T07:15:00+05:30,pm10,388,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:45:00.000Z,2017-11-14T07:15:00+05:30,pm25,319,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:45:00.000Z,2017-11-14T07:15:00+05:30,so2,10.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:30:00.000Z,2017-11-14T07:00:00+05:30,co,2070,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:30:00.000Z,2017-11-14T07:00:00+05:30,so2,10.6,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:30:00.000Z,2017-11-14T07:00:00+05:30,no2,60.17,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:00:00.000Z,2017-11-14T06:30:00+05:30,no2,56.77,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:00:00.000Z,2017-11-14T06:30:00+05:30,so2,10.1,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:00:00.000Z,2017-11-14T06:30:00+05:30,co,1870,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:00:00.000Z,2017-11-14T06:30:00+05:30,pm25,305,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T01:00:00.000Z,2017-11-14T06:30:00+05:30,pm10,389,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:45:00.000Z,2017-11-14T06:15:00+05:30,no2,53,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:45:00.000Z,2017-11-14T06:15:00+05:30,pm10,389,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:45:00.000Z,2017-11-14T06:15:00+05:30,so2,9.6,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:45:00.000Z,2017-11-14T06:15:00+05:30,pm25,305,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:45:00.000Z,2017-11-14T06:15:00+05:30,co,1730,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:15:00.000Z,2017-11-14T05:45:00+05:30,no2,51.7,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:15:00.000Z,2017-11-14T05:45:00+05:30,so2,8.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:15:00.000Z,2017-11-14T05:45:00+05:30,pm25,310,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:15:00.000Z,2017-11-14T05:45:00+05:30,pm10,433,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:00:00.000Z,2017-11-14T05:30:00+05:30,no2,53.73,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-14T00:00:00.000Z,2017-11-14T05:30:00+05:30,so2,9.43,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:45:00.000Z,2017-11-14T05:15:00+05:30,so2,10.1,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:45:00.000Z,2017-11-14T05:15:00+05:30,pm10,433,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:45:00.000Z,2017-11-14T05:15:00+05:30,no2,58.13,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:45:00.000Z,2017-11-14T05:15:00+05:30,pm25,310,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:30:00.000Z,2017-11-14T05:00:00+05:30,so2,10.2,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:30:00.000Z,2017-11-14T05:00:00+05:30,no2,59,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:15:00.000Z,2017-11-14T04:45:00+05:30,no2,58.87,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:15:00.000Z,2017-11-14T04:45:00+05:30,so2,9.53,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:15:00.000Z,2017-11-14T04:45:00+05:30,pm25,299,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:15:00.000Z,2017-11-14T04:45:00+05:30,pm10,392,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:00:00.000Z,2017-11-14T04:30:00+05:30,no2,63.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T23:00:00.000Z,2017-11-14T04:30:00+05:30,so2,7.37,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:45:00.000Z,2017-11-14T04:15:00+05:30,no2,71.27,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:45:00.000Z,2017-11-14T04:15:00+05:30,so2,5.33,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:45:00.000Z,2017-11-14T04:15:00+05:30,pm25,299,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:45:00.000Z,2017-11-14T04:15:00+05:30,pm10,392,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:30:00.000Z,2017-11-14T04:00:00+05:30,no2,68.73,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:30:00.000Z,2017-11-14T04:00:00+05:30,so2,4.7,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:15:00.000Z,2017-11-14T03:45:00+05:30,no2,64.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:15:00.000Z,2017-11-14T03:45:00+05:30,so2,4.3,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:15:00.000Z,2017-11-14T03:45:00+05:30,pm25,308,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T22:15:00.000Z,2017-11-14T03:45:00+05:30,pm10,417,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T21:45:00.000Z,2017-11-14T03:15:00+05:30,no2,65.87,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T21:45:00.000Z,2017-11-14T03:15:00+05:30,so2,4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T21:45:00.000Z,2017-11-14T03:15:00+05:30,pm25,308,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T21:45:00.000Z,2017-11-14T03:15:00+05:30,pm10,417,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T21:30:00.000Z,2017-11-14T03:00:00+05:30,no2,65.6,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T21:30:00.000Z,2017-11-14T03:00:00+05:30,so2,3.5,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:45:00.000Z,2017-11-14T02:15:00+05:30,no2,62.5,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:45:00.000Z,2017-11-14T02:15:00+05:30,pm10,382,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:45:00.000Z,2017-11-14T02:15:00+05:30,so2,5.13,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:45:00.000Z,2017-11-14T02:15:00+05:30,pm25,324,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:15:00.000Z,2017-11-14T01:45:00+05:30,pm25,331,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:15:00.000Z,2017-11-14T01:45:00+05:30,co,1630,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:15:00.000Z,2017-11-14T01:45:00+05:30,pm10,400,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:15:00.000Z,2017-11-14T01:45:00+05:30,so2,5.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:15:00.000Z,2017-11-14T01:45:00+05:30,no2,61.73,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:00:00.000Z,2017-11-14T01:30:00+05:30,no2,61.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:00:00.000Z,2017-11-14T01:30:00+05:30,so2,7.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T20:00:00.000Z,2017-11-14T01:30:00+05:30,co,2230,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T19:45:00.000Z,2017-11-14T01:15:00+05:30,no2,60.07,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T19:45:00.000Z,2017-11-14T01:15:00+05:30,so2,8.5,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T19:45:00.000Z,2017-11-14T01:15:00+05:30,co,2830,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T19:45:00.000Z,2017-11-14T01:15:00+05:30,pm25,331,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-13T19:45:00.000Z,2017-11-14T01:15:00+05:30,pm10,400,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
